id_user;name;username;rating;date;nama_objek;id_objek;;
2811;ayip1997;/Profile/ayip1997;50;Feb-17;Pantai Thomas;705;;
2885;Ayyub W;/Profile/ayyubw;50;Des 2015;Pantai Thomas;705;;
2972;Bagusnugraha;/Profile/Bagusnugraha;50;Mar-18;Pantai Thomas;705;;
3134;baskoro66;/Profile/baskoro66;50;Mei 2019;Pantai Thomas;705;;
3274;Benny prayoga;/Profile/ChefBenny1979;50;Mar-20;Pantai Thomas;705;;
3331;BEST OF TRAVEL;/Profile/Bestoftravel09;50;Feb-16;Pantai Thomas;705;;
3559;bramzero;/Profile/bramzero;40;Jan-16;Pantai Thomas;705;;
4131;chris-eprint;/Profile/chris-eprint;50;Mar-18;Pantai Thomas;705;;
4653;Danti;/Profile/dantikecil;50;Jan-19;Pantai Thomas;705;;
4860;Deddy Mohamad;/Profile/Deddy_Mohamad;40;Agt 2016;Pantai Thomas;705;;
5356;dickyardiansyah18;/Profile/dickyardiansyah18;50;Jan-18;Pantai Thomas;705;;
5866;E. B;/Profile/Errien;50;Mar-16;Pantai Thomas;705;;
6138;ELISA S;/Profile/ELISAS3162;50;Jan-18;Pantai Thomas;705;;
6166;Ella A;/Profile/305ellaa;50;Des 2017;Pantai Thomas;705;;
6474;Erwin K;/Profile/ErwinK497;50;Jan-18;Pantai Thomas;705;;
6496;Eshape;/Profile/Eshape;40;Mar-18;Pantai Thomas;705;;
6563;Eva Z;/Profile/EvaZ565;50;Jan-17;Pantai Thomas;705;;
6705;Fah83;/Profile/Fahri83;30;Sep-14;Pantai Thomas;705;;
6896;Faty S;/Profile/rareplays;50;Jan-18;Pantai Thomas;705;;
6956;Febriana afra H;/Profile/FebrianaafraH;50;Apr-17;Pantai Thomas;705;;
7409;Fuad K;/Profile/FuadK73;50;Mar-19;Pantai Thomas;705;;
8501;Hery Pramono;/Profile/herypramono;50;Nov-17;Pantai Thomas;705;;
8949;imeldadjaja;/Profile/imeldadjaja;50;Okt 2016;Pantai Thomas;705;;
9060;indraswari;/Profile/siti_indraswari;40;Jul-19;Pantai Thomas;705;;
9177;ira;/Profile/sin_ik_1999;50;Des 2017;Pantai Thomas;705;;
9228;irfanhar;/Profile/irfanhar;50;Feb-18;Pantai Thomas;705;;
9515;Jakartax;/Profile/Jakartax;30;Jul-17;Pantai Thomas;705;;
9822;Jesicca Walando;/Profile/walandojesicca;40;Feb-20;Pantai Thomas;705;;
10384;jxbars;/Profile/jxbars;50;Jun-16;Pantai Thomas;705;;
11029;Ks Jaya Scooter Tour;/Profile/Madesantika;40;Mei 2019;Pantai Thomas;705;;
11090;Kutut Aji;/Profile/kutut;40;Jan-16;Pantai Thomas;705;;
11191;Lasmi N;/Profile/lasmin2016;40;Jun-18;Pantai Thomas;705;;
11250;lawsonkoh;/Profile/lawsonkoh;40;Okt 2019;Pantai Thomas;705;;
11554;Linda V;/Profile/LindaV3630;50;Des 2017;Pantai Thomas;705;;
11823;Lukitoha93;/Profile/Lukitoha93;40;Sep-15;Pantai Thomas;705;;
11977;Maeluv_pram;/Profile/Maeluv_pram;50;Apr-15;Pantai Thomas;705;;
12253;Marisca A;/Profile/marisca36;50;Nov-17;Pantai Thomas;705;;
12693;mengkic;/Profile/mengkic;50;Apr-18;Pantai Thomas;705;;
12747;Meyer75;/Profile/Meyer75;40;Jun-15;Pantai Thomas;705;;
12989;Misbahul Huda A... R;/Profile/banghuda;40;Okt 2015;Pantai Thomas;705;;
13040;MiyaMayank;/Profile/MiyaMayank;40;Jan-16;Pantai Thomas;705;;
13410;MuslimahST;/Profile/MuslimahST;50;Apr-18;Pantai Thomas;705;;
13609;nanzzz;/Profile/nanzzz;50;Nov-16;Pantai Thomas;705;;
13648;Nat Minati;/Profile/166natm;40;Mar-18;Pantai Thomas;705;;
13919;Niea_Gundam;/Profile/Niea_Gundam;50;Agt 2016;Pantai Thomas;705;;
14128;NovalEdo;/Profile/NovalEdo;50;Feb-16;Pantai Thomas;705;;
14277;nurlyannans;/Profile/nurlyannans;50;Feb-18;Pantai Thomas;705;;
14366;ocha_sams;/Profile/ocha_sams;40;Jun-15;Pantai Thomas;705;;
14621;Pandan House Restaurant;/Profile/Pandanhouseresto;40;Feb-18;Pantai Thomas;705;;
14643;Panorama67;/Profile/Panorama67;40;Nov-17;Pantai Thomas;705;;
15042;Pram92;/Profile/Pram92;40;Jan-18;Pantai Thomas;705;;
15214;Putri Utami;/Profile/dayuputrii;50;Des 2018;Pantai Thomas;705;;
15237;Putu B;/Profile/putub2015;50;Mei 2015;Pantai Thomas;705;;
15242;Putu Gde Guntur A;/Profile/Abang_Uun;40;Feb-17;Pantai Thomas;705;;
15343;radeyaaa;/Profile/radeyaaa;50;Feb-18;Pantai Thomas;705;;
15359;Radja Ipank;/Profile/radjaipanks;50;Okt 2018;Pantai Thomas;705;;
15536;ranselmerah;/Profile/ranselmerah;50;Apr-18;Pantai Thomas;705;;
15759;reni_quin;/Profile/reni_quin;40;Agt 2017;Pantai Thomas;705;;
15979;Ricky G;/Profile/RickyG940;50;Feb-18;Pantai Thomas;705;;
16055;Rika Yuni L;/Profile/rikayunil;40;Sep-16;Pantai Thomas;705;;
16106;Rininay;/Profile/Rininay;50;Apr-16;Pantai Thomas;705;;
16583;Rudi N;/Profile/RudiN_12;50;Sep-14;Pantai Thomas;705;;
16690;Rzky T;/Profile/RzkyT;50;Mar-18;Pantai Thomas;705;;
16918;Sanny E;/Profile/513sannye;40;Des 2017;Pantai Thomas;705;;
17510;Sili_Suli;/Profile/Sili_Suli;40;Mar-16;Pantai Thomas;705;;
17901;Stella Julia C;/Profile/StellaJuliaC;40;Jun-16;Pantai Thomas;705;;
18004;Sucik;/Profile/750sucia;20;Okt 2017;Pantai Thomas;705;;
18368;Tabita M;/Profile/911tabitam;50;Mar-18;Pantai Thomas;705;;
18385;talk2shannon80;/Profile/talk2shannon80;50;Sep-14;Pantai Thomas;705;;
18436;TanWidya;/Profile/TanWidya;50;Des 2017;Pantai Thomas;705;;
18647;tHea_Mario;/Profile/tHea_Mario;50;Apr-18;Pantai Thomas;705;;
18701;TheYiphYiph89;/Profile/TheYiphYiph89;40;Mei 2016;Pantai Thomas;705;;
18822;Tina L;/Profile/tinalU1370ET;40;Jun-17;Pantai Thomas;705;;
18895;tjutjukbs;/Profile/tjutjukbs;40;Des 2016;Pantai Thomas;705;;
19402;valentinaanik;/Profile/valentinaanik;40;Okt 2016;Pantai Thomas;705;;
19441;vanzwang88;/Profile/vanzwang88;50;Des 2017;Pantai Thomas;705;;
19455;Vecga Septian Pravangasta;/Profile/vecga75;40;Sep-18;Pantai Thomas;705;;
19648;Vishwas S;/Profile/VishwasS89;50;Des 2019;Pantai Thomas;705;;
19765;wahyusaidi;/Profile/wahyusaidi;40;Nov-17;Pantai Thomas;705;;
19870;Wayan R;/Profile/121wayanr;50;Apr-16;Pantai Thomas;705;;
19921;wengkikidiw;/Profile/wengkikidiw;50;Nov-19;Pantai Thomas;705;;
20034;wijayasabatina;/Profile/wijayasabatina;50;Apr-18;Pantai Thomas;705;;
20858;zeneqy;/Profile/zeneqy;30;Nov-18;Pantai Thomas;705;;
20880;zidewa;/Profile/zidewa;40;Des 2015;Pantai Thomas;705;;
20914;zulfaf;/Profile/zulfaf;40;Des 2015;Pantai Thomas;705;;
261;_deddygekijo1;/Profile/_deddygekijo1;50;Des 2019;Pantai Wediombo;704;;
441;738ayua;/Profile/738ayua;30;17-Mar;Pantai Wediombo;704;;
891;Afriza A;/Profile/afrizaamalia;40;16-Apr;Pantai Wediombo;704;;
1033;agustinus b;/Profile/135agustinusb;40;17-Jul;Pantai Wediombo;704;;
1333;alie;/Profile/FakhrudinAlie;50;Mei 2018;Pantai Wediombo;704;;
1443;alysondet;/Profile/alysondet;40;Des 2014;Pantai Wediombo;704;;
1868;angelyla mangga... i;/Profile/angelylamanggari;50;Okt 2016;Pantai Wediombo;704;;
1879;Anggaade;/Profile/Anggaade;30;16-Feb;Pantai Wediombo;704;;
2313;Arian K;/Profile/ariankusmayadi;50;Okt 2016;Pantai Wediombo;704;;
2425;Ariska D;/Profile/AriskaD8;40;18-Jul;Pantai Wediombo;704;;
2521;Arya B;/Profile/944aryab;50;15-Jun;Pantai Wediombo;704;;
2710;Auditya;/Profile/Auditya;40;15-Apr;Pantai Wediombo;704;;
2811;ayip1997;/Profile/ayip1997;50;17-Feb;Pantai Wediombo;704;;
3058;BambangJava;/Profile/BambangJavaCo;30;18-Jul;Pantai Wediombo;704;;
3093;Barata G;/Profile/baratag;50;17-Apr;Pantai Wediombo;704;;
4248;Cintia S;/Profile/Cintiasugianta;40;Des 2016;Pantai Wediombo;704;;
4269;citraindah;/Profile/citraindah;50;17-Jan;Pantai Wediombo;704;;
4754;DavidHermawan;/Profile/DavidHermawan;50;Agt 2017;Pantai Wediombo;704;;
4891;dedy_ant;/Profile/dedy_ant;40;16-Feb;Pantai Wediombo;704;;
4926;Deka72;/Profile/Deka72;40;16-Jan;Pantai Wediombo;704;;
5233;Dhian2406;/Profile/Dhian2406;40;Des 2014;Pantai Wediombo;704;;
5325;diankusuma;/Profile/diankusuma;40;14-Nov;Pantai Wediombo;704;;
5504;DirgantaraRifky;/Profile/DirgantaraRifky;40;Agt 2017;Pantai Wediombo;704;;
5563;Djaka9394;/Profile/Djaka9394;50;Agt 2015;Pantai Wediombo;704;;
5738;DrhAnastascia;/Profile/DrhAnastascia;50;Okt 2016;Pantai Wediombo;704;;
5789;Dwi A;/Profile/Sepasanglangkah;50;18-Mar;Pantai Wediombo;704;;
5795;Dwi M;/Profile/dwimarfuji;50;16-Mar;Pantai Wediombo;704;;
5867;E. Sur;/Profile/esuddy;50;Des 2019;Pantai Wediombo;704;;
6331;enimun;/Profile/enimun;30;16-Jul;Pantai Wediombo;704;;
6488;ErykaBagus;/Profile/ErykaBagus;40;Okt 2016;Pantai Wediombo;704;;
6524;esti_veronika;/Profile/esti_veronika;50;19-Jan;Pantai Wediombo;704;;
6715;FahmieAhmad;/Profile/FahmieAhmad;40;16-Apr;Pantai Wediombo;704;;
6797;Fanniya;/Profile/Fanniya;30;16-Nov;Pantai Wediombo;704;;
6843;FaridEfendi;/Profile/FaridEfendi;40;15-Sep;Pantai Wediombo;704;;
7453;Gadiza M;/Profile/addicttor;50;15-Nov;Pantai Wediombo;704;;
7559;Genaddi P;/Profile/genaddibilly;40;17-Mar;Pantai Wediombo;704;;
8006;Halim P;/Profile/ir_rush;40;16-Feb;Pantai Wediombo;704;;
8106;hanumcandra;/Profile/hanumcandra;40;18-Sep;Pantai Wediombo;704;;
8153;Haris_Fadillah;/Profile/Haris_Fadillah;40;14-Sep;Pantai Wediombo;704;;
8291;HelloJayC;/Profile/HelloJayC;40;Mei 2017;Pantai Wediombo;704;;
8366;hengky_suyono;/Profile/hengky_suyono;20;19-Jun;Pantai Wediombo;704;;
8903;ilovesea;/Profile/sandsandsea;40;15-Feb;Pantai Wediombo;704;;
9340;isyanayuvita;/Profile/isyanayuvita;40;16-Jan;Pantai Wediombo;704;;
9891;jibbeni;/Profile/jibbeni;40;15-Sep;Pantai Wediombo;704;;
9916;jimmyteraang;/Profile/jimmyteraang;40;Agt 2016;Pantai Wediombo;704;;
10015;JogjaEmpatRoda;/Profile/JogjaEmpatRoda;40;18-Jun;Pantai Wediombo;704;;
10280;Juliana putri m;/Profile/Julianaputrim;40;18-Feb;Pantai Wediombo;704;;
10327;Jungle Paintball Jogja;/Profile/jpjyog;40;16-Nov;Pantai Wediombo;704;;
10763;khaerulikhwan;/Profile/khaerulikhwan;50;15-Feb;Pantai Wediombo;704;;
10973;KrisDengah;/Profile/KrisDengah;50;16-Mar;Pantai Wediombo;704;;
11144;laily f;/Profile/lailyf20;40;Mei 2017;Pantai Wediombo;704;;
11982;magdalenacho;/Profile/magdalenacho;40;15-Mar;Pantai Wediombo;704;;
11992;Maharani D;/Profile/355maharanid;50;Okt 2015;Pantai Wediombo;704;;
12225;Mariawinds0r;/Profile/Mariawinds0r;30;15-Sep;Pantai Wediombo;704;;
12386;Mas Indra;/Profile/DikaBolco;30;18-Feb;Pantai Wediombo;704;;
12940;Mimi C;/Profile/MimiC893;50;17-Mar;Pantai Wediombo;704;;
13043;Mizan A;/Profile/218mizana;40;16-Jul;Pantai Wediombo;704;;
13178;MoonyMunawaroh;/Profile/MoonyMunawaroh;50;14-Jun;Pantai Wediombo;704;;
13596;nandinho_id;/Profile/nandinho_id;30;18-Jan;Pantai Wediombo;704;;
13599;Nandya P;/Profile/NandyaP5;40;18-Mar;Pantai Wediombo;704;;
13744;Ndarukun;/Profile/Ndarukun;30;16-Jan;Pantai Wediombo;704;;
13806;Ners A;/Profile/nersarst;50;19-Feb;Pantai Wediombo;704;;
13987;Ninengputri R;/Profile/ninengputrir;40;16-Jul;Pantai Wediombo;704;;
14605;pam3008;/Profile/pam3008;40;Agt 2017;Pantai Wediombo;704;;
15259;pvsp4;/Profile/pvsp4;50;15-Jul;Pantai Wediombo;704;;
15444;rahmatpurwono;/Profile/rahmatpurwono;40;16-Nov;Pantai Wediombo;704;;
15557;Rasisonia;/Profile/Rasisonia;40;17-Feb;Pantai Wediombo;704;;
15879;rhmsyfa;/Profile/rhmsyfa;40;Mei 2016;Pantai Wediombo;704;;
16076;riNa w;/Profile/naaaaaaa30;50;20-Sep;Pantai Wediombo;704;;
16257;rizkiendang12;/Profile/rizkiendang12;50;17-Sep;Pantai Wediombo;704;;
16280;Rizqi A;/Profile/604rizqia;40;Okt 2017;Pantai Wediombo;704;;
16324;Robbyrob;/Profile/InspiRob;50;Okt 2019;Pantai Wediombo;704;;
16589;RudiGunawan30;/Profile/RudiGunawan30;30;15-Feb;Pantai Wediombo;704;;
16642;Rustama_Admaja;/Profile/Rustama_Admaja;40;13-Mar;Pantai Wediombo;704;;
16767;Saint715;/Profile/Saint715;40;16-Jan;Pantai Wediombo;704;;
16839;Samping R;/Profile/SampingR;40;18-Jul;Pantai Wediombo;704;;
16847;Samuel Pasaribu;/Profile/Samuelpas;40;20-Feb;Pantai Wediombo;704;;
17179;SemiWinasih;/Profile/SemiWinasih;40;14-Mar;Pantai Wediombo;704;;
17237;Setiawan W;/Profile/937setiawanw;40;16-Jun;Pantai Wediombo;704;;
17276;Shaila Mulya;/Profile/shailammm;50;Okt 2019;Pantai Wediombo;704;;
17953;Steven;/Profile/stevenchandra;40;15-Mar;Pantai Wediombo;704;;
18061;sukses s;/Profile/suksess7;50;Agt 2017;Pantai Wediombo;704;;
18137;Suratno Su;/Profile/zoeratnoe;50;19-Mar;Pantai Wediombo;704;;
18463;Taruna Can;/Profile/TarunaCan;30;16-Feb;Pantai Wediombo;704;;
18868;Titis RS;/Profile/teiteizu;40;13-Sep;Pantai Wediombo;704;;
18895;tjutjukbs;/Profile/tjutjukbs;40;Agt 2015;Pantai Wediombo;704;;
18929;tommi r;/Profile/tommir155;50;17-Jun;Pantai Wediombo;704;;
19014;Trail15833052607;/Profile/Trail15833052607;50;18-Nov;Pantai Wediombo;704;;
19070;travelnusa;/Profile/travelnusa;50;15-Sep;Pantai Wediombo;704;;
19078;travelwithluggage;/Profile/travelwithluggage;50;15-Nov;Pantai Wediombo;704;;
19103;Tri cahyani;/Profile/tricahyani;40;19-Apr;Pantai Wediombo;704;;
19230;tuti_umaro;/Profile/tuti_umaro;40;15-Sep;Pantai Wediombo;704;;
19405;valentinemusic;/Profile/valentinemusic;40;17-Mar;Pantai Wediombo;704;;
19430;Vaniejolajoli;/Profile/Vaniejolajoli;40;15-Feb;Pantai Wediombo;704;;
19640;viranditasinatria;/Profile/viranditasinatria;50;Mei 2018;Pantai Wediombo;704;;
19705;vorziz;/Profile/vorziz;40;15-Jul;Pantai Wediombo;704;;
19974;WidhaKumalasari;/Profile/WidhaKumalasari;50;16-Mar;Pantai Wediombo;704;;
19991;widiono m;/Profile/widionom;50;16-Jan;Pantai Wediombo;704;;
20528;yopinsa;/Profile/yopinsa;40;16-Mar;Pantai Wediombo;704;;
20749;YusrinaAmniAdzhana;/Profile/YusrinaAmniAdzhana;50;17-Jan;Pantai Wediombo;704;;
293;11MikeGolf;/Profile/11MikeGolf;40;Sep-19;Paris Van Java;703;;
650;Adamdholloway;/Profile/adamdholloway;50;Apr-19;Paris Van Java;703;;
910;Aggeliki G;/Profile/601aggelikig;30;Mei 2017;Paris Van Java;703;;
1578;Anant K;/Profile/513anantk;50;Agt 2019;Paris Van Java;703;;
1676;Andini P;/Profile/andined2017;50;Des 2017;Paris Van Java;703;;
1804;andrysetiawan;/Profile/andrysetiawan;40;Okt 2016;Paris Van Java;703;;
2253;ardianoki;/Profile/ardianoki;50;Feb-17;Paris Van Java;703;;
2268;ardote;/Profile/ardote;40;Mei 2017;Paris Van Java;703;;
2779;AWanderfulWorld;/Profile/AWanderfulWorld;40;Feb-20;Paris Van Java;703;;
3204;BeckiGT;/Profile/BeckiGT;40;Okt 2019;Paris Van Java;703;;
3633;Brycee10;/Profile/Brycee10;40;Okt 2018;Paris Van Java;703;;
4283;claes g;/Profile/703claesg;40;Okt 2018;Paris Van Java;703;;
4308;Claudia B;/Profile/claudiabugni01;50;Sep-19;Paris Van Java;703;;
4433;Cristina Sav;/Profile/icristinasav;50;Apr-19;Paris Van Java;703;;
4434;Cristina Y;/Profile/217cristinay;50;Jan-17;Paris Van Java;703;;
4440;CrownedK;/Profile/CrownedK;40;Jun-19;Paris Van Java;703;;
4923;Deise Andreato;/Profile/deisea;30;Nov-18;Paris Van Java;703;;
4933;Dekrit 22;/Profile/Dekrit75;50;Jul-19;Paris Van Java;703;;
5328;Dianne Healy;/Profile/DiHealy;50;Jun-19;Paris Van Java;703;;
5387;Dieu M;/Profile/742dieum;40;Mei 2017;Paris Van Java;703;;
6704;faggehelen;/Profile/faggehelen;30;Jan-20;Paris Van Java;703;;
6712;fahmi a;/Profile/fahmia387;40;Oct-16;Paris Van Java;703;;
6976;Fediusbi;/Profile/Fediusbi;40;Nov-16;Paris Van Java;703;;
7299;fradocas;/Profile/fradocas;40;Mei 2019;Paris Van Java;703;;
7500;Gary;/Profile/dronewestoz;50;Sep-19;Paris Van Java;703;;
7616;gfisher75;/Profile/gfisher75;30;Feb-20;Paris Van Java;703;;
7932;gymaggi;/Profile/gymaggi;50;Jan-20;Paris Van Java;703;;
9152;Ioannis K;/Profile/IoannisK776;30;Mar-17;Paris Van Java;703;;
9374;Ivan Maranata;/Profile/istima;50;Nov-18;Paris Van Java;703;;
9538;James & Michael;/Profile/JamesMichaelNL;40;Agt 2019;Paris Van Java;703;;
9571;Jan V;/Profile/218janv;40;Des 2019;Paris Van Java;703;;
9650;Jaster N;/Profile/Jasterngui;40;Mar-19;Paris Van Java;703;;
9929;JJB;/Profile/G7850UPjos;50;Okt 2019;Paris Van Java;703;;
10041;John B;/Profile/john090909;50;Jan-20;Paris Van Java;703;;
10098;Jolene;/Profile/toastravels;40;Jun-19;Paris Van Java;703;;
10535;KarolaRS;/Profile/KarolaRS;40;Okt 2016;Paris Van Java;703;;
11166;Lane W;/Profile/994lanew;50;Okt 2018;Paris Van Java;703;;
11212;Laura R;/Profile/laurarO3595JG;50;Mar-17;Paris Van Java;703;;
11230;Laurennny;/Profile/Laurennny;40;Jan-17;Paris Van Java;703;;
11391;Leximus;/Profile/Leximus;40;Mar-17;Paris Van Java;703;;
11432;Liane;/Profile/liavdwest;50;Nov-18;Paris Van Java;703;;
11567;Lindsay W;/Profile/557lindsayw;50;Jun-17;Paris Van Java;703;;
11685;Loekito1824;/Profile/Loekito1824;40;Jun-19;Paris Van Java;703;;
11763;LoveTravel707301;/Profile/LoveTravel707301;40;Sep-16;Paris Van Java;703;;
12203;Maria R;/Profile/W5538FImariar;50;Mar-17;Paris Van Java;703;;
12236;Marina Z;/Profile/736marinaz;50;Mar-17;Paris Van Java;703;;
12380;MaryJane;/Profile/MaryJane2317;50;Nov-19;Paris Van Java;703;;
12481;May1234_56_13;/Profile/May1234_56_13;30;Mei 2017;Paris Van Java;703;;
12925;MilaCanggu;/Profile/MilaCanggu;50;Nov-16;Paris Van Java;703;;
13183;Morgan S;/Profile/539morgans;50;Apr-17;Paris Van Java;703;;
13239;mrsbatara;/Profile/mrsbatara;40;Sep-16;Paris Van Java;703;;
13263;MSyl;/Profile/wajahterakhir;40;Okt 2017;Paris Van Java;703;;
13438;Mvadseth;/Profile/madickenv;30;Jul-19;Paris Van Java;703;;
13461;mymx;/Profile/mymx;50;Jan-19;Paris Van Java;703;;
13583;NanaZooms4568;/Profile/NanaZooms4568;30;Mei 2019;Paris Van Java;703;;
13651;Natalia C;/Profile/nataliacatlyn;50;Feb-19;Paris Van Java;703;;
13747;Ndph;/Profile/Ndph;50;Jul-19;Paris Van Java;703;;
13770;Nel;/Profile/44nel;50;Okt 2019;Paris Van Java;703;;
13779;nellika63;/Profile/nellika63;40;Apr-19;Paris Van Java;703;;
13811;netijane;/Profile/netijane;50;Mar-17;Paris Van Java;703;;
13816;Nevena P;/Profile/729nevenap;50;Okt 2019;Paris Van Java;703;;
13817;NeverEver;/Profile/NeverEver991;40;Jan-19;Paris Van Java;703;;
13895;Niclier;/Profile/Niclier;50;Nov-16;Paris Van Java;703;;
13902;nicola p;/Profile/O8315ZYnicolap;50;Sep-16;Paris Van Java;703;;
13906;Nicole B;/Profile/V1031VFnicoleb;40;Jan-19;Paris Van Java;703;;
13930;Nik;/Profile/poulen06;50;Okt 2019;Paris Van Java;703;;
14753;Pavli;/Profile/Pavli_cz;40;Mar-19;Paris Van Java;703;;
14968;Piyush Thakur;/Profile/thakurpiyush1;40;Okt 2019;Paris Van Java;703;;
14992;pnel86;/Profile/pnel86;50;Jun-19;Paris Van Java;703;;
15044;Pramesti08;/Profile/pramesti08;50;Des 2019;Paris Van Java;703;;
15511;Randa P;/Profile/258randap;50;Okt 2020;Paris Van Java;703;;
15635;raymonds7272;/Profile/raymonds7272;30;Mar-17;Paris Van Java;703;;
15799;RestlessSoul76;/Profile/RestlessSoul76;50;Okt 2016;Paris Van Java;703;;
15960;RichieC001;/Profile/RichieC001;50;Des 2019;Paris Van Java;703;;
16381;Roel B;/Profile/roelb20;30;Jan-20;Paris Van Java;703;;
16436;Ronald;/Profile/kejuqeju;40;Jun-17;Paris Van Java;703;;
16603;Ruffiole;/Profile/Ruffiole;50;Sep-18;Paris Van Java;703;;
16976;sarahbeby;/Profile/sarahbeby;50;Feb-17;Paris Van Java;703;;
17091;Scott P;/Profile/D7532VOscottp;40;Des 2018;Paris Van Java;703;;
17431;Shiramira;/Profile/Shiramira;40;Agt 2016;Paris Van Java;703;;
17688;Sneha J;/Profile/snehajai;50;Jul-19;Paris Van Java;703;;
17856;starfish_budleigh;/Profile/starfish_budleigh;50;Jan-20;Paris Van Java;703;;
17988;Suara2014 S;/Profile/Suara2014;30;Jul-17;Paris Van Java;703;;
18043;Suharjo L;/Profile/suharjol;40;Okt 2018;Paris Van Java;703;;
18257;Swing se;/Profile/Swingse;50;Jan-20;Paris Van Java;703;;
18415;Tania P;/Profile/TanPach;30;Des 2016;Paris Van Java;703;;
18618;Thachy;/Profile/thachy31;50;Feb-20;Paris Van Java;703;;
18683;ThePearss;/Profile/ThePearss;50;Jan-20;Paris Van Java;703;;
18895;tjutjukbs;/Profile/tjutjukbs;40;Des 2016;Paris Van Java;703;;
19050;travelguy21776;/Profile/travelguy21776;50;Jul-19;Paris Van Java;703;;
19306;Uluwatu Bali Driver;/Profile/UluwatuBaliDriver;50;Mei 2017;Paris Van Java;703;;
19578;Viena F;/Profile/VienaF6;50;Dec-16;Paris Van Java;703;;
19938;What Doesn’t Suck?;/Profile/WhatDoesntSuck;50;Nov-18;Paris Van Java;703;;
20141;wiratni s;/Profile/wiratnis;50;Okt 2019;Paris Van Java;703;;
20300;Y2020;/Profile/Y2121;50;Mei 2017;Paris Van Java;703;;
20425;yexchoi;/Profile/yexchoi;50;Mei 2018;Paris Van Java;703;;
20475;YogiAndTheBee;/Profile/YogiAndTheBee;20;Apr-17;Paris Van Java;703;;
20877;zhylvana;/Profile/zhylvana;50;Okt 2021;Paris Van Java;703;;
20914;zulfaf;/Profile/zulfaf;40;Jul-17;Paris Van Java;703;;
20936;Анна Б;/Profile/anyaa_smm;50;Agt 2017;Paris Van Java;703;;
379;424nisan;/Profile/424nisan;50;Jul-19;Pasar Ikan Jimbaran;702;;
554;abdillahhw;/Profile/abdillahhw;50;Okt 2018;Pasar Ikan Jimbaran;702;;
974;Agungsbatu;/Profile/Agungsbatu;50;Jan-19;Pasar Ikan Jimbaran;702;;
1062;ahmad susanto;/Profile/susantomad;50;Nov-19;Pasar Ikan Jimbaran;702;;
1186;Alan M;/Profile/AlanM3914;10;Nov-18;Pasar Ikan Jimbaran;702;;
1212;Albertus HW;/Profile/albert_cbn;50;Feb-19;Pasar Ikan Jimbaran;702;;
1687;AndraTour;/Profile/andratourbandung;50;Apr-19;Pasar Ikan Jimbaran;702;;
1910;Anggraeni Dwi Yunita Sari;/Profile/adysababa;50;Des 2018;Pasar Ikan Jimbaran;702;;
1916;Anggun S;/Profile/anggun90;40;Jan-19;Pasar Ikan Jimbaran;702;;
2112;Anton Mora;/Profile/Anton-sosiawan;50;Feb-19;Pasar Ikan Jimbaran;702;;
2185;April;/Profile/aprilyrivaa;40;Sep-19;Pasar Ikan Jimbaran;702;;
2257;ArdiansyahMuha;/Profile/ArdiansyahMuha;50;Des 2019;Pasar Ikan Jimbaran;702;;
2325;ariebna;/Profile/ariebna;40;Okt 2018;Pasar Ikan Jimbaran;702;;
2455;ARMA;/Profile/DARMAJAYA;50;Nov-18;Pasar Ikan Jimbaran;702;;
2520;Arya Augusta;/Profile/aryaaugusta;40;Jun-19;Pasar Ikan Jimbaran;702;;
2524;Arya P;/Profile/AryaPS123;20;Agt 2020;Pasar Ikan Jimbaran;702;;
2595;asman a;/Profile/asmana21;50;Okt 2018;Pasar Ikan Jimbaran;702;;
2667;Atalestari;/Profile/Atalestari;50;Okt 2018;Pasar Ikan Jimbaran;702;;
2703;Aty F;/Profile/atyf2017;40;Apr-19;Pasar Ikan Jimbaran;702;;
3389;billywanget;/Profile/billywanget;30;Nov-18;Pasar Ikan Jimbaran;702;;
3652;Budi Hartono L;/Profile/budihartonol;50;Nov-18;Pasar Ikan Jimbaran;702;;
3690;Bumi Reklame Bandung;/Profile/toko_neonbox_bandung;50;Jan-21;Pasar Ikan Jimbaran;702;;
4095;Chiquita P;/Profile/ChiquitaP25;40;Des 2019;Pasar Ikan Jimbaran;702;;
4095;Chiquita P;/Profile/ChiquitaP25;40;Mar-19;Pasar Ikan Jimbaran;702;;
4340;Coastal817169;/Profile/Coastal817169;50;Sep-18;Pasar Ikan Jimbaran;702;;
4497;Czhecko;/Profile/czhecko;50;Mar-19;Pasar Ikan Jimbaran;702;;
4609;Daniel Alexander Octavianus Turang;/Profile/alex_turang;50;Mei 2019;Pasar Ikan Jimbaran;702;;
4858;Deddi_Dermawan;/Profile/Deddi_Dermawan;40;Apr-19;Pasar Ikan Jimbaran;702;;
4858;Deddi_Dermawan;/Profile/Deddi_Dermawan;30;Nov-18;Pasar Ikan Jimbaran;702;;
5109;Devina C;/Profile/Devinache;50;Okt 2019;Pasar Ikan Jimbaran;702;;
5226;Dhendy_Feryan;/Profile/Dhendy_Feryan;40;Sep-18;Pasar Ikan Jimbaran;702;;
5287;Dian P;/Profile/dianp507;50;Sep-18;Pasar Ikan Jimbaran;702;;
5354;Dicky W R;/Profile/saladinxc;50;Mei 2019;Pasar Ikan Jimbaran;702;;
5410;Dila Bachmid;/Profile/Dila0507;40;Okt 2018;Pasar Ikan Jimbaran;702;;
5453;dinaruputri;/Profile/dinarUputri;50;Des 2019;Pasar Ikan Jimbaran;702;;
